global_id,directionality,length,speed_limit,geometry
{A7B28FEF-C27E-49E0-83B6-55908369310B},0.0,30.323753065872303,30.0,"LINESTRING (659921.5 6469886.6000000015, 659922.700000003 6469856.300000001)"
{63F19E8F-9D48-40E1-B98A-2C74386765A3},0.0,11.128791488746655,50.0,"LINESTRING (659534.1000000015 6469890.1000000015, 659523 6469889.300000001)"
{752F3E80-7805-4AE7-AD08-AF0DA9D5F84F},0.0,35.67422038391309,50.0,"LINESTRING (659534.1000000015 6469890.1000000015, 659536.3999999985 6469854.5)"
{31C56D91-F8DD-455D-B2E0-98CF082B7725},0.0,25.26420392571276,50.0,"LINESTRING (659559.299999997 6469891.8999999985, 659534.1000000015 6469890.1000000015)"
{EAA61177-8C49-4198-B7B0-83A8848F8DF5},0.0,55.70385983035646,50.0,"LINESTRING (659559.299999997 6469891.8999999985, 659562.700000003 6469836.300000001)"
{326C6DB0-5DC8-4B78-90ED-92BC2720DADC},0.0,16.90473306503241,50.0,"LINESTRING (659091.8999999985 6469880.300000001, 659091.5 6469897.199999999)"
{8D67FDA1-9D35-4F0C-BB57-666163B59A4A},0.0,19.32588937151406,50.0,"LINESTRING (659131.1000000015 6469899, 659132.1000000015 6469879.699999999)"
{A835ECFB-C1B1-43D1-91B4-FF4B24C30F14},0.0,37.5532954612508,50.0,"LINESTRING (660286.799999997 6469863.300000001, 660284.799999997 6469900.800000001)"
{F371B8C9-5DE5-4350-A907-25880DC7BE93},0.0,78.58959823909498,50.0,"LINESTRING (659209.1000000015 6469905.199999999, 659132.1000000015 6469900, 659131.1000000015 6469899)"
{14CF091E-0FD5-4AA0-AB30-2EBB175C3F25},0.0,20.761743664731053,50.0,"LINESTRING (659209.1000000015 6469905.199999999, 659210.700000003 6469884.5)"
{8C83CB28-9CFB-4D10-BF3B-4C7ED90501AA},0.0,30.050124791754193,50.0,"LINESTRING (660042.3999999985 6469902.199999999, 660072.299999997 6469905.199999999)"
{965DF3B6-F214-4342-9952-FB8ECFC31CED},0.0,38.13063310550335,50.0,"LINESTRING (660072.299999997 6469905.199999999, 660075.299999997 6469870.3999999985, 660076.1000000015 6469867.300000001)"
{E9B3D01F-2B21-45A0-9D95-96B39ADFB45B},0.0,238.8980655179766,50.0,"MULTILINESTRING ((659921.5 6469886.6000000015, 659911.1000000015 6469885.800000001, 659894.6000000015 6469883.5, 659890.6000000015 6469880.5, 659889.299999997 6469875.199999999, 659889.799999997 6469863.8999999985, 659891.799999997 6469858.800000001, 659896.6000000015 6469856.199999999, 659912.299999997 6469856.300000001, 659922.700000003 6469856.300000001), (659922 6469907.5, 659909.799999997 6469906.6000000015, 659769.299999997 6469897.8999999985))"
{C6305FBD-A230-4890-A595-94F20437FDD1},0.0,20.905980005730417,50.0,"LINESTRING (659922 6469907.5, 659921.5 6469886.6000000015)"
{73158324-607E-4A5E-8C86-C95870510E3B},0.0,50.72978311279161,50.0,"LINESTRING (659237.3999999985 6469886, 659238.799999997 6469887.1000000015, 659237.3999999985 6469907.6000000015, 659209.1000000015 6469905.199999999)"
{D5568039-1F00-47EC-8D13-0426E1DA6F05},0.0,26.001923005808628,50.0,"LINESTRING (658946.6000000015 6469908.800000001, 658972.5 6469911.1000000015)"
{5559CBFD-FB13-439A-AEA0-BDEE1CFBD572},0.0,19.158809983921234,50.0,"LINESTRING (658972.5 6469911.1000000015, 658991.6000000015 6469912.6000000015)"
{DE9C5BCC-F204-41A5-9691-2FFB99C82A35},0.0,56.83691206054957,50.0,"LINESTRING (658991.6000000015 6469912.6000000015, 658992.3999999985 6469908.1000000015, 658994.1000000015 6469898.199999999, 659004.700000003 6469896.8999999985, 659008.6000000015 6469865.6000000015)"
{FD566586-8DD3-4171-835B-69146CB2A454},0.0,8.10246875958186,50.0,"LINESTRING (660074.1000000015 6469913.1000000015, 660072.299999997 6469905.199999999)"
{EC468540-50F4-42EF-9FA9-E95CEC4D99EE},0.0,29.716830248194373,50.0,"LINESTRING (660103.799999997 6469914.1000000015, 660074.1000000015 6469913.1000000015)"
{181F70DE-55F8-4A22-8D44-1F1DB1A21815},0.0,29.674399741191063,50.0,"LINESTRING (658991.6000000015 6469912.6000000015, 659021.200000003 6469914.699999999)"
{D88C4272-34F3-454A-B246-2C92EE67B32A},0.0,62.72673839824528,50.0,"LINESTRING (659091.8999999985 6469880.300000001, 659079.299999997 6469883.6000000015, 659061.299999997 6469898.699999999, 659040.700000003 6469914.8999999985)"
{57FE020A-4DCD-4F5F-A1CE-A08E8FFDDFF5},0.0,19.53732620808392,50.0,"LINESTRING (659021.200000003 6469914.699999999, 659033.6000000015 6469915.3999999985, 659040.700000003 6469914.8999999985)"
{A724FF52-B6A1-46FD-A0E1-66AAF902FFB6},0.0,50.014497898109504,50.0,"LINESTRING (659090.3999999985 6469920.5, 659040.700000003 6469914.8999999985)"
{7C650007-E170-4580-8287-A3DF34B27BA3},0.0,23.325951213187427,50.0,"LINESTRING (659091.5 6469897.199999999, 659090.3999999985 6469920.5)"
{22FF49DE-01C8-4897-A419-444D35C5954A},0.0,29.837727795527595,50.0,"LINESTRING (659557.799999997 6469921.699999999, 659559.299999997 6469891.8999999985)"
{95DF1764-55C8-479E-AF1C-D4F3F4C6CB12},0.0,42.35327614246624,50.0,"LINESTRING (659557.799999997 6469921.699999999, 659600 6469918.1000000015)"
{EB29ED5A-1553-476A-A49B-D0BB99E869A3},0.0,58.64462296370117,50.0,"LINESTRING (658972.5 6469911.1000000015, 658972.200000003 6469914.300000001, 658971.700000003 6469920.8999999985, 659020.3999999985 6469924.199999999)"
{F2B699BF-46F9-4DAE-A9D3-4080E8ECE0C4},0.0,9.533667132414944,50.0,"LINESTRING (659020.3999999985 6469924.199999999, 659020.8999999985 6469918.1000000015, 659021.200000003 6469914.699999999)"
{ADDCB452-EE84-4A89-8369-D425A7060C5E},0.0,59.90834666388315,50.0,"LINESTRING (660330.200000003 6469924.5, 660331.200000003 6469864.6000000015)"
{8799DA58-0330-49C1-9ECA-1E9C94B69EC6},0.0,131.19461857957145,50.0,"LINESTRING (660388.299999997 6469846.8999999985, 660386.1000000015 6469913.1000000015, 660384.799999997 6469921.3999999985, 660383.1000000015 6469923.8999999985, 660379.5 6469926, 660373 6469926.5, 660330.200000003 6469924.5)"
{4AC383F4-26C7-4825-BC0A-7DBE415613EC},0.0,19.72857919821038,50.0,"LINESTRING (660080.1000000015 6469931.1000000015, 660078.799999997 6469929.1000000015, 660074.799999997 6469923.699999999, 660074.1000000015 6469913.1000000015)"
{5250EC9F-B0BF-42FC-BE87-3A499F1272F7},0.0,41.539017802543185,50.0,"LINESTRING (659920.200000003 6469949, 659922 6469907.5)"
{BD9932DD-60BC-41C2-8732-C6B700EC02B9},0.0,75.7546762841315,50.0,"LINESTRING (660153.3999999985 6469953.1000000015, 660154.700000003 6469935.3999999985, 660157.700000003 6469905, 660160.8999999985 6469887.3999999985, 660162.700000003 6469878)"
{47D19E70-15E5-49E2-86E1-1CF953FDC41F},0.0,194.5843125987758,50.0,"LINESTRING (660153.3999999985 6469953.1000000015, 660167.299999997 6469952.699999999, 660185.700000003 6469950.800000001, 660213 6469951.300000001, 660283.200000003 6469953.6000000015, 660292.1000000015 6469952.699999999, 660298.200000003 6469950.5, 660310.200000003 6469942.8999999985, 660320.1000000015 6469940.6000000015, 660329.200000003 6469940.199999999, 660330.200000003 6469924.5)"
{73FA0E1A-0187-4343-B0CE-503205C79FA5},0.0,149.79082300090926,50.0,"LINESTRING (659920.200000003 6469949, 659908.1000000015 6469948.800000001, 659865.6000000015 6469948, 659847.3999999985 6469962.3999999985, 659775.6000000015 6469957.3999999985)"
{CC4C47C3-7C9A-4835-8FF1-F26B58F1D38B},0.0,43.70228826960895,50.0,"LINESTRING (659020.3999999985 6469924.199999999, 659016.200000003 6469967.699999999)"
{2BDB9174-F090-4935-A3E2-4036F9CA22CD},0.0,69.84124855699531,50.0,"LINESTRING (659203.299999997 6469974.800000001, 659209.1000000015 6469905.199999999)"
{B219EBB9-73D7-48B4-8734-EC0AC023804F},0.0,21.95130975591206,50.0,"LINESTRING (659062.700000003 6469996.5, 659084.6000000015 6469998)"
{A7100F0F-45D5-47B6-826A-421FF3DE71D7},0.0,77.71707574010584,50.0,"LINESTRING (659090.3999999985 6469920.5, 659084.799999997 6469994.699999999, 659084.6000000015 6469998)"
{465BF76E-F893-4DB0-97C7-FDD1A1CD5D9D},0.0,23.369424468736923,50.0,"LINESTRING (659084.6000000015 6469998, 659107.8999999985 6469999.800000001)"
{18E6A69B-EAAE-4769-B2CE-56B50BD8C424},0.0,51.06665475928188,50.0,"LINESTRING (659917.6000000015 6470000, 659918.1000000015 6469991.699999999, 659920.200000003 6469949)"
{CEB01AA5-D6A6-4A0E-B3E8-294DB62216B4},0.0,7.616429609731846,50.0,"LINESTRING (659107.8999999985 6469999.800000001, 659115.5 6470000.300000001)"
{EBFB79AE-A4EA-4D3E-9FF7-36CAE9C70D9E},0.0,49.749151707831956,50.0,"LINESTRING (660152.6000000015 6470002.800000001, 660152.1000000015 6469994.199999999, 660152.299999997 6469971, 660153.3999999985 6469953.1000000015)"
{DCAC39F9-475F-4F85-8E67-73040ADA196A},0.0,7.962411694957752,50.0,"LINESTRING (659061.1000000015 6470004.300000001, 659062.700000003 6469996.5)"
{E21A4699-B8AF-4600-81A8-F9C14782D5F7},0.0,116.36579002351444,50.0,"LINESTRING (659115.5 6470000.300000001, 659200.799999997 6470005.6000000015, 659203.299999997 6469974.800000001)"
{2CC0F07D-965A-4064-A24C-AD53C5FF0CC7},0.0,160.09797000586858,50.0,"LINESTRING (659917.6000000015 6470000, 660077.6000000015 6470005.6000000015)"
{E8339A4C-FC8D-46AE-9DD6-3E6F90E7F379},0.0,74.54201384413797,50.0,"LINESTRING (660077.6000000015 6470005.6000000015, 660077.799999997 6469998.699999999, 660080.1000000015 6469931.1000000015)"
{84F5C405-7422-48B4-9463-9EF01BFDA275},0.0,76.37496483462392,50.0,"LINESTRING (660077.6000000015 6470005.6000000015, 660099 6470006.1000000015, 660148 6470006.6000000015, 660152.6000000015 6470002.800000001)"
{CB5869B1-7CB9-40E7-9345-68E770EE338E},1.0,16.307666908543357,50.0,"LINESTRING (658944.200000003 6470008.300000001, 658927.8999999985 6470007.800000001)"
{07898BEB-25AC-465F-B70D-166CDA37626D},0.0,22.458924981551736,50.0,"LINESTRING (659045.8999999985 6470008.3999999985, 659052.200000003 6469998.800000001, 659055.5 6469997, 659062.700000003 6469996.5)"
{7D7D3A59-DB35-4630-B258-2D72015F7327},1.0,127.54939334807656,50.0,"LINESTRING (659045.8999999985 6470008.3999999985, 659034.8999999985 6469996.800000001, 659011.8999999985 6469978.5, 659008.6000000015 6469977, 659005.299999997 6469976.5, 659001.299999997 6469977.5, 658992.700000003 6469985.6000000015, 658975.3999999985 6470007.300000001, 658972.8999999985 6470008.6000000015, 658944.200000003 6470008.300000001)"
{65C4488F-E37B-4604-BC6A-BE1787B98A58},0.0,361.37764662819086,50.0,"LINESTRING (660152.6000000015 6470002.800000001, 660317.3999999985 6470007.3999999985, 660513.8999999985 6470009.699999999)"
{75D938CA-6E26-4111-B104-4DC8FB09B5C7},0.0,64.72294878922955,50.0,"LINESTRING (660513.8999999985 6470009.699999999, 660499.299999997 6469997, 660493.5 6469952)"
{1C11B749-42E5-464B-B97A-B67FFFDD7B97},0.0,51.37635642978198,50.0,"LINESTRING (659590.3999999985 6470014.699999999, 659593.200000003 6469963.3999999985)"
{970BD3B9-6598-4D44-9C52-12EA47E6CCDD},0.0,62.54294524564701,50.0,"LINESTRING (659590.3999999985 6470014.699999999, 659642.299999997 6469979.800000001)"
{C77EC07B-FE67-4043-9604-A639E0B9E2AB},0.0,94.30742282556554,50.0,"LINESTRING (659553.299999997 6470015.8999999985, 659557.799999997 6469921.699999999)"
{5906BC93-8A9D-41B5-8A0A-85CD3799CCAB},0.0,37.119401934837256,50.0,"LINESTRING (659553.299999997 6470015.8999999985, 659590.3999999985 6470014.699999999)"
{4C50E50A-5984-4078-8E76-A0124CF9EFA1},0.0,8.614522621712709,50.0,"LINESTRING (658927.3999999985 6470016.3999999985, 658927.8999999985 6470007.800000001)"
{F1BFCC80-CE95-480E-B915-77BFBA1903D2},0.0,19.00657780874821,50.0,"LINESTRING (660513.8999999985 6470009.699999999, 660530.8999999985 6470018.199999999)"
{6CA54793-9580-43A3-AEC2-69DA2C6226A3},0.0,167.0478973228936,50.0,"LINESTRING (659590.3999999985 6470014.699999999, 659757.3999999985 6470018.699999999)"
{5790CE01-7EF1-4EE5-938E-A6C0372692C9},1.0,10.526157893552615,50.0,"LINESTRING (658927.3999999985 6470016.3999999985, 658930 6470026.6000000015)"
{72B4E245-33D8-47BE-AC4A-6A509FB8F848},1.0,11.16288493177279,50.0,"LINESTRING (658923.8999999985 6470027, 658927.3999999985 6470016.3999999985)"
{07A5CED9-5EE6-4B8D-9E84-73C76389C0BE},0.0,6.11310068623117,50.0,"LINESTRING (658930 6470026.6000000015, 658923.8999999985 6470027)"
{8D82FBF3-04BE-4D4F-A5A7-310332208EFD},1.0,33.96339309221948,50.0,"LINESTRING (658963.8999999985 6470032.300000001, 658976.5 6470026.1000000015, 658982.5 6470024.1000000015, 658986.8999999985 6470023.199999999, 658996 6470023.5)"
{316FA1B3-0E95-4C90-8D56-9AB17E54DAAE},0.0,36.13125645723558,50.0,"LINESTRING (658996 6470023.5, 659004.700000003 6470023.300000001, 659011.6000000015 6470024.6000000015, 659019.200000003 6470027.300000001, 659029.5 6470034.1000000015)"
{EEA73489-F4E0-476B-888F-86B70F005DED},0.0,30.492770993039006,50.0,"LINESTRING (659045.8999999985 6470008.3999999985, 659036.1000000015 6470024.300000001, 659029.5 6470034.1000000015)"
{FBDAC64B-7A7B-467D-B066-9494A033B7D0},0.0,382.18004881253165,50.0,"LINESTRING (660530.8999999985 6470018.199999999, 660596.5 6470020, 660623.3999999985 6470022.300000001, 660729.700000003 6470024.6000000015, 660772.3999999985 6470028.5, 660866.8999999985 6470033.8999999985, 660912.6000000015 6470034.1000000015)"
{D5428427-A093-4DBC-A028-C02AD344D74A},1.0,10.697663296253065,50.0,"LINESTRING (658930 6470026.6000000015, 658933.799999997 6470036.6000000015)"
{D59D9E42-7D4C-4301-9DAA-8D0F5985E1E5},1.0,29.330826874183735,50.0,"LINESTRING (658996 6470023.5, 658987.3999999985 6470028.6000000015, 658979.799999997 6470033.1000000015, 658971.3999999985 6470039.3999999985)"
{D43081E0-F606-4273-A492-D9EE807E8FE9},0.0,24.800201612083722,50.0,"LINESTRING (659590.3999999985 6470014.699999999, 659590.5 6470039.5)"
{2208DE63-22B3-4F14-9F36-7472DA37B86F},0.0,71.89913613613533,50.0,"LINESTRING (659061.1000000015 6470004.300000001, 659071.799999997 6470006.8999999985, 659096.200000003 6470009.300000001, 659101.6000000015 6470011.8999999985, 659104.799999997 6470017, 659111.200000003 6470040.5)"
{F5C342C8-57DC-4391-AB51-4470781C6736},1.0,14.232330635477986,50.0,"LINESTRING (658924.700000003 6470041.199999999, 658924.200000003 6470036.699999999, 658923.8999999985 6470027)"
{461D7DBD-2F51-489A-AB49-AE954F3D5006},1.0,19.25746608461248,50.0,"LINESTRING (658949 6470044.5, 658963.8999999985 6470032.300000001)"
{46246A72-A436-4979-B092-FC1B829FE640},1.0,13.049123891938978,50.0,"LINESTRING (658933.799999997 6470036.6000000015, 658935.299999997 6470039, 658937 6470040.8999999985, 658942.8999999985 6470045.800000001)"
{CDFEB3FA-8086-4B0C-B3AF-8ECA0BE647F0},1.0,6.23698645180507,50.0,"LINESTRING (658942.8999999985 6470045.800000001, 658949 6470044.5)"
{0959B91A-4145-45B2-9A45-3FDF4D7D12D7},1.0,18.42601686317569,50.0,"LINESTRING (658949 6470044.5, 658955.700000003 6470045.300000001, 658959.5 6470047, 658962 6470049, 658965.1000000015 6470052)"
{89A79849-7991-4A02-A9F2-1CD8C9379C0F},1.0,14.143017522427929,50.0,"LINESTRING (658971.3999999985 6470039.3999999985, 658967.8999999985 6470045, 658965.1000000015 6470052)"
{4B3F629F-BE6B-4E45-866A-1EE3BD4D90D1},0.0,56.96402373428338,50.0,"LINESTRING (659914.8999999985 6470056.8999999985, 659917.6000000015 6470000)"
{FE1ABB8E-2725-4448-BAF3-B73E7CBA9F3C},1.0,20.19228310331958,50.0,"LINESTRING (658932.700000003 6470059.699999999, 658925.200000003 6470043.300000001, 658924.700000003 6470041.199999999)"
{3F93F4A4-CDDE-479D-8917-E3418C649A2D},1.0,17.588498035016396,50.0,"LINESTRING (658932.700000003 6470059.699999999, 658934.5 6470055.3999999985, 658936.5 6470052, 658938.5 6470049.300000001, 658942.8999999985 6470045.800000001)"
{F8C7DA8D-5F98-48EA-BAB0-50C0C11A27F2},0.0,26.034592372457073,50.0,"LINESTRING (659010.299999997 6470060.3999999985, 658988.1000000015 6470046.800000001)"
{FD400875-0A59-4082-A6FF-03ECBC88EF25},1.0,9.518995649616844,50.0,"LINESTRING (658965.1000000015 6470052, 658966.6000000015 6470056.300000001, 658967.3999999985 6470061.199999999)"
{39889CE3-F0CB-407F-AFDC-2516E03E9FF3},1.0,9.652978759264329,50.0,"LINESTRING (658934.299999997 6470069.199999999, 658933.200000003 6470064.5, 658932.700000003 6470059.699999999)"
{82B18A7A-0CCE-4302-BF28-D7325B929260},0.0,57.91920126693647,50.0,"LINESTRING (658923.8999999985 6470027, 658909.5 6470026.800000001, 658906.299999997 6470070.199999999)"
{43FE6FF7-8B98-4734-BD00-29ACEB87F575},0.0,16.119863522995473,50.0,"LINESTRING (659914.1000000015 6470073, 659914.8999999985 6470056.8999999985)"
{FBFA5555-0377-4F6A-89C5-A73ED5E1A781},0.0,30.32421642523291,50.0,"LINESTRING (659037.1000000015 6470073.800000001, 659030.1000000015 6470072.5, 659010.299999997 6470060.3999999985)"
{8894BE31-643E-4117-A9B2-1C50B2BC8AA7},0.0,6.902897942168926,50.0,"LINESTRING (659044 6470074, 659037.1000000015 6470073.800000001)"
{116B2547-EFCF-441D-9807-E320D467C297},0.0,43.93616665441688,50.0,"LINESTRING (659029.5 6470034.1000000015, 659034.8999999985 6470039.5, 659038.1000000015 6470044.5, 659040.3999999985 6470049.6000000015, 659042.200000003 6470055.300000001, 659043.5 6470066.699999999, 659044 6470074)"
{9FDCBEAF-17D0-45AB-8BB2-E246E8AB75F1},1.0,15.839069912795015,50.0,"LINESTRING (658967.3999999985 6470061.199999999, 658966.8999999985 6470066.199999999, 658965.1000000015 6470071.199999999, 658961.799999997 6470075.6000000015)"
{8EFB2A16-3D90-46A6-9FEC-9177C347D978},1.0,21.083645083355055,50.0,"LINESTRING (658967.3999999985 6470061.199999999, 658974.700000003 6470069, 658982.299999997 6470076.1000000015)"
{FC4787AE-0498-4A57-9AF6-BBA2ED7D2CE3},1.0,18.6514534748236,50.0,"LINESTRING (658949.3999999985 6470078.8999999985, 658945.1000000015 6470078.1000000015, 658941.3999999985 6470076.300000001, 658936.799999997 6470072.800000001, 658934.299999997 6470069.199999999)"
{6433EE1A-6EDC-4A08-847E-9D49C88F00FF},1.0,13.074121892192064,50.0,"LINESTRING (658961.799999997 6470075.6000000015, 658958.299999997 6470077.3999999985, 658953.700000003 6470078.8999999985, 658949.3999999985 6470078.8999999985)"
{81CB1DE4-CA19-4EDA-A00E-6479BE17009D},1.0,17.66635219845908,50.0,"LINESTRING (658977.5 6470083.699999999, 658961.799999997 6470075.6000000015)"
{BCAD4AC9-670D-49C6-999A-26001BA7168E},0.0,11.162722446607727,50.0,"LINESTRING (660476.5 6470086.8999999985, 660466.8781000003 6470081.240899999)"
{D3C59FEA-47D9-42EE-AD2E-4586384C79ED},0.0,3.956008088970496,50.0,"LINESTRING (660480.299999997 6470088, 660476.5 6470086.8999999985)"
{81BD2BCA-F33D-4602-9B1B-2A151CE491A8},1.0,11.646887996370532,50.0,"LINESTRING (658987.6000000015 6470089.5, 658977.5 6470083.699999999)"
{439A0949-A712-4730-B32B-6D00610FC705},0.0,97.4668148653684,50.0,"LINESTRING (659888.299999997 6470091.699999999, 659791 6470086)"
{0CACABD2-7E59-47C1-93F1-DCB0A582B5FA},1.0,23.163752071083408,50.0,"LINESTRING (658949.3999999985 6470078.8999999985, 658941.1000000015 6470083.8999999985, 658935 6470088.199999999, 658930.799999997 6470092.5)"
{B9A4E415-D350-4B73-8B67-EF167FCDAB01},0.0,25.044980101328413,50.0,"LINESTRING (659888.299999997 6470091.699999999, 659901.8999999985 6470092.5, 659913.299999997 6470093.199999999)"
{1BCD281A-DB10-461D-9DC0-BF8992A3BE1A},0.0,20.2158353772482,50.0,"LINESTRING (659913.299999997 6470093.199999999, 659914.1000000015 6470073)"
{2D30EEDE-A888-4EF7-9782-AE55DC689902},0.0,103.24238100067535,50.0,"LINESTRING (659548.5 6470093.300000001, 659503.299999997 6470090.699999999, 659447.5 6470088, 659445.6000000015 6470088.8999999985)"
{E1457914-E04F-449D-872F-245EAE0B899C},0.0,77.54869437972505,50.0,"LINESTRING (659548.5 6470093.300000001, 659553.299999997 6470015.8999999985)"
{6648A4C9-0E9C-400C-8E9B-624BF6821333},1.0,14.969635934116766,50.0,"LINESTRING (658987.3999999985 6470096.300000001, 658973.3999999985 6470091)"
{DD93122A-97FB-46C4-A902-3BFBB3CE794B},0.0,23.37733945512192,50.0,"LINESTRING (659044 6470074, 659045.8999999985 6470097.300000001)"
{42952A4C-0651-4803-B9BF-6C4396539E03},0.0,116.2024450762845,50.0,"LINESTRING (659045.8999999985 6470097.300000001, 659063.700000003 6470097.1000000015, 659067 6470050, 659066.200000003 6470048, 659062.700000003 6470046.300000001, 659059.3999999985 6470044.199999999, 659057 6470041.3999999985, 659056.5 6470038.699999999, 659056.5 6470033.3999999985, 659058.799999997 6470014.5, 659061.1000000015 6470004.300000001)"
{8484402D-8A3B-445D-B9E8-FDCF8B4732A5},0.0,15.22662142433442,50.0,"LINESTRING (660359.5 6470097.6000000015, 660374.700000003 6470098.5)"
{2B8DFF58-9119-41B3-B6CC-FEC080599C2C},0.0,33.747182007264335,50.0,"LINESTRING (660374.700000003 6470098.5, 660382.6000000015 6470093.699999999, 660407.1000000015 6470093.300000001)"
